geoid_x,name,total_population,under_18_population,age_65_plus_population,asian_alone_population,black_alone_population,hispanic_or_latino_population,white_alone_population,median_household_income,households_total,households_no_vehicle,households_no_vehicle_pct,poverty_rate_pct,tract,block_group,pct_under_18,pct_65_plus,pct_hispanic,pct_asian,tract_geoid,geoid_y,food_biz_count,food_biz_per_1k,access_score,access_class,tract_lat,tract_lon
060855120472,Block Group 2; Census Tract 5120.47; Santa Clara County; California,1396,230,267,535,10,300,602,149784,0,0,,,512047,2,16.5,19.1,21.5,38.3,06085512047,06085512047,13,2.45,4,moderate,37.2410744,-121.8445214
060855120473,Block Group 3; Census Tract 5120.47; Santa Clara County; California,1392,143,294,214,56,162,857,207650,0,0,,,512047,3,10.3,21.1,11.6,15.4,06085512047,06085512047,13,2.45,4,moderate,37.2410744,-121.8445214
060855120521,Block Group 1; Census Tract 5120.52; Santa Clara County; California,750,76,123,158,62,57,342,133969,0,0,,,512052,1,10.1,16.4,7.6,21.1,06085512052,06085512052,32,7.13,6,underserved,37.2484034,-121.8645577
060855120522,Block Group 2; Census Tract 5120.52; Santa Clara County; California,2487,394,353,169,66,1380,897,127772,0,0,,,512052,2,15.8,14.2,55.5,6.8,06085512052,06085512052,32,7.13,6,underserved,37.2484034,-121.8645577
060855120523,Block Group 3; Census Tract 5120.52; Santa Clara County; California,1254,295,301,469,87,255,363,141042,0,0,,,512052,3,23.5,24.0,20.3,37.4,06085512052,06085512052,32,7.13,6,underserved,37.2484034,-121.8645577
060855120531,Block Group 1; Census Tract 5120.53; Santa Clara County; California,2082,386,231,441,34,1015,574,80405,0,0,,,512053,1,18.5,11.1,48.8,21.2,06085512053,06085512053,7,1.45,8,underserved,37.2436327,-121.853464
060855120532,Block Group 2; Census Tract 5120.53; Santa Clara County; California,1460,270,193,200,33,518,663,188958,0,0,,,512053,2,18.5,13.2,35.5,13.7,06085512053,06085512053,7,1.45,8,underserved,37.2436327,-121.853464
060855120533,Block Group 3; Census Tract 5120.53; Santa Clara County; California,1273,225,305,129,264,423,354,180691,0,0,,,512053,3,17.7,24.0,33.2,10.1,06085512053,06085512053,7,1.45,8,underserved,37.2436327,-121.853464
060855120541,Block Group 1; Census Tract 5120.54; Santa Clara County; California,1066,137,7,199,84,592,160,137705,0,0,,,512054,1,12.9,0.7,55.5,18.7,06085512054,06085512054,0,0.0,11,highly_underserved,37.2760754,-121.836858
060855120542,Block Group 2; Census Tract 5120.54; Santa Clara County; California,1500,312,53,395,21,496,408,120172,0,0,,,512054,2,20.8,3.5,33.1,26.3,06085512054,06085512054,0,0.0,11,highly_underserved,37.2760754,-121.836858
060855120543,Block Group 3; Census Tract 5120.54; Santa Clara County; California,1891,464,17,537,175,898,306,89851,0,0,,,512054,3,24.5,0.9,47.5,28.4,06085512054,06085512054,0,0.0,11,highly_underserved,37.2760754,-121.836858
060855120551,Block Group 1; Census Tract 5120.55; Santa Clara County; California,3595,661,836,1794,373,1066,323,124398,0,0,,,512055,1,18.4,23.3,29.7,49.9,06085512055,06085512055,14,3.89,5,moderate,37.2697738,-121.8357569
060855120561,Block Group 1; Census Tract 5120.56; Santa Clara County; California,2644,572,319,301,198,1843,241,112813,0,0,,,512056,1,21.6,12.1,69.7,11.4,06085512056,06085512056,1,0.26,10,highly_underserved,37.2721374,-121.8082789
060855120562,Block Group 2; Census Tract 5120.56; Santa Clara County; California,1163,291,160,307,29,338,414,125365,0,0,,,512056,2,25.0,13.8,29.1,26.4,06085512056,06085512056,1,0.26,10,highly_underserved,37.2721374,-121.8082789
060855120571,Block Group 1; Census Tract 5120.57; Santa Clara County; California,3457,700,611,1358,40,1523,607,161100,0,0,,,512057,1,20.2,17.7,44.1,39.3,06085512057,06085512057,6,1.37,10,highly_underserved,37.2737909,-121.8229031
060855120572,Block Group 2; Census Tract 5120.57; Santa Clara County; California,928,74,76,225,0,543,148,186827,0,0,,,512057,2,8.0,8.2,58.5,24.2,06085512057,06085512057,6,1.37,10,highly_underserved,37.2737909,-121.8229031
060855120581,Block Group 1; Census Tract 5120.58; Santa Clara County; California,1729,226,76,814,178,410,316,141138,0,0,,,512058,1,13.1,4.4,23.7,47.1,06085512058,06085512058,24,4.32,5,moderate,37.2469505,-121.7969833
060855120582,Block Group 2; Census Tract 5120.58; Santa Clara County; California,1058,172,18,538,60,41,319,250001,0,0,,,512058,2,16.3,1.7,3.9,50.9,06085512058,06085512058,24,4.32,5,moderate,37.2469505,-121.7969833
060855120583,Block Group 3; Census Tract 5120.58; Santa Clara County; California,2774,518,60,1122,0,1048,573,104135,0,0,,,512058,3,18.7,2.2,37.8,40.4,06085512058,06085512058,24,4.32,5,moderate,37.2469505,-121.7969833
060855120591,Block Group 1; Census Tract 5120.59; Santa Clara County; California,1541,272,163,402,48,423,623,250001,0,0,,,512059,1,17.7,10.6,27.4,26.1,06085512059,06085512059,12,1.71,4,moderate,37.2337395,-121.7963166
060855120592,Block Group 2; Census Tract 5120.59; Santa Clara County; California,2146,596,208,547,10,680,773,133125,0,0,,,512059,2,27.8,9.7,31.7,25.5,06085512059,06085512059,12,1.71,4,moderate,37.2337395,-121.7963166
060855120593,Block Group 3; Census Tract 5120.59; Santa Clara County; California,1146,190,155,378,0,302,479,191875,0,0,,,512059,3,16.6,13.5,26.4,33.0,06085512059,06085512059,12,1.71,4,moderate,37.2337395,-121.7963166
060855120594,Block Group 4; Census Tract 5120.59; Santa Clara County; California,2167,449,283,807,73,518,745,146100,0,0,,,512059,4,20.7,13.1,23.9,37.2,06085512059,06085512059,12,1.71,4,moderate,37.2337395,-121.7963166
060855121001,Block Group 1; Census Tract 5121; Santa Clara County; California,1710,421,252,229,10,1011,433,121563,0,0,,,512100,1,24.6,14.7,59.1,13.4,06085512100,06085512100,14,8.19,5,moderate,37.1775734,-121.725563
060855122001,Block Group 1; Census Tract 5122; Santa Clara County; California,1579,401,384,334,0,183,973,250001,0,0,,,512200,1,25.4,24.3,11.6,21.2,06085512200,06085512200,13,2.53,3,moderate,37.0467866,-121.7095187
060855122002,Block Group 2; Census Tract 5122; Santa Clara County; California,1213,189,248,13,26,296,714,250001,0,0,,,512200,2,15.6,20.4,24.4,1.1,06085512200,06085512200,13,2.53,3,moderate,37.0467866,-121.7095187
060855122003,Block Group 3; Census Tract 5122; Santa Clara County; California,2354,590,442,168,56,794,1223,250001,0,0,,,512200,3,25.1,18.8,33.7,7.1,06085512200,06085512200,13,2.53,3,moderate,37.0467866,-121.7095187
060855123051,Block Group 1; Census Tract 5123.05; Santa Clara County; California,3106,720,425,915,13,658,1388,250001,0,0,,,512305,1,23.2,13.7,21.2,29.5,06085512305,06085512305,2,0.5,3,moderate,37.1141491,-121.6737014
060855123052,Block Group 2; Census Tract 5123.05; Santa Clara County; California,923,155,247,14,7,246,654,245208,0,0,,,512305,2,16.8,26.8,26.7,1.5,06085512305,06085512305,2,0.5,3,moderate,37.1141491,-121.6737014
060855123071,Block Group 1; Census Tract 5123.07; Santa Clara County; California,1616,234,274,109,21,820,868,166520,0,0,,,512307,1,14.5,17.0,50.7,6.7,06085512307,06085512307,27,4.14,4,moderate,37.0997288,-121.6367125
060855123072,Block Group 2; Census Tract 5123.07; Santa Clara County; California,2945,676,637,298,0,1436,1158,147647,0,0,,,512307,2,23.0,21.6,48.8,10.1,06085512307,06085512307,27,4.14,4,moderate,37.0997288,-121.6367125
060855123073,Block Group 3; Census Tract 5123.07; Santa Clara County; California,1968,311,872,151,162,629,1171,117333,0,0,,,512307,3,15.8,44.3,32.0,7.7,06085512307,06085512307,27,4.14,4,moderate,37.0997288,-121.6367125
060855123081,Block Group 1; Census Tract 5123.08; Santa Clara County; California,3802,1061,302,1290,119,664,1547,250001,0,0,,,512308,1,27.9,7.9,17.5,33.9,06085512308,06085512308,27,3.16,1,well_served,37.1511719,-121.6268403
060855123082,Block Group 2; Census Tract 5123.08; Santa Clara County; California,2002,596,340,197,0,736,1288,196477,0,0,,,512308,2,29.8,17.0,36.8,9.8,06085512308,06085512308,27,3.16,1,well_served,37.1511719,-121.6268403
060855123083,Block Group 3; Census Tract 5123.08; Santa Clara County; California,2746,679,547,268,0,295,1983,196161,0,0,,,512308,3,24.7,19.9,10.7,9.8,06085512308,06085512308,27,3.16,1,well_served,37.1511719,-121.6268403
060855123091,Block Group 1; Census Tract 5123.09; Santa Clara County; California,2052,525,433,299,23,477,1134,220368,0,0,,,512309,1,25.6,21.1,23.2,14.6,06085512309,06085512309,11,2.15,5,moderate,37.1300123,-121.6087697
060855123092,Block Group 2; Census Tract 5123.09; Santa Clara County; California,1339,189,277,206,0,165,830,194044,0,0,,,512309,2,14.1,20.7,12.3,15.4,06085512309,06085512309,11,2.15,5,moderate,37.1300123,-121.6087697
060855123093,Block Group 3; Census Tract 5123.09; Santa Clara County; California,1719,478,316,447,0,488,692,190195,0,0,,,512309,3,27.8,18.4,28.4,26.0,06085512309,06085512309,11,2.15,5,moderate,37.1300123,-121.6087697
060855123101,Block Group 1; Census Tract 5123.10; Santa Clara County; California,3174,981,477,913,311,870,1086,82585,0,0,,,512310,1,30.9,15.0,27.4,28.8,06085512310,06085512310,36,6.88,8,underserved,37.1170325,-121.6337601
060855123102,Block Group 2; Census Tract 5123.10; Santa Clara County; California,2060,669,167,148,17,1640,685,117031,0,0,,,512310,2,32.5,8.1,79.6,7.2,06085512310,06085512310,36,6.88,8,underserved,37.1170325,-121.6337601
060855123111,Block Group 1; Census Tract 5123.11; Santa Clara County; California,1714,385,160,505,67,484,632,232391,0,0,,,512311,1,22.5,9.3,28.2,29.5,06085512311,06085512311,31,7.53,5,moderate,37.1495734,-121.6601298
060855123112,Block Group 2; Census Tract 5123.11; Santa Clara County; California,2405,740,341,239,245,1022,1046,89900,0,0,,,512311,2,30.8,14.2,42.5,9.9,06085512311,06085512311,31,7.53,5,moderate,37.1495734,-121.6601298
060855123121,Block Group 1; Census Tract 5123.12; Santa Clara County; California,4066,1230,434,751,89,1201,1679,206208,0,0,,,512312,1,30.3,10.7,29.5,18.5,06085512312,06085512312,7,1.72,3,moderate,37.1330765,-121.6430656
060855123131,Block Group 1; Census Tract 5123.13; Santa Clara County; California,2287,625,225,133,28,1384,817,106509,0,0,,,512313,1,27.3,9.8,60.5,5.8,06085512313,06085512313,32,7.98,7,underserved,37.1159262,-121.6532803
060855123132,Block Group 2; Census Tract 5123.13; Santa Clara County; California,1721,547,193,158,85,820,525,113214,0,0,,,512313,2,31.8,11.2,47.6,9.2,06085512313,06085512313,32,7.98,7,underserved,37.1159262,-121.6532803
060855123141,Block Group 1; Census Tract 5123.14; Santa Clara County; California,1644,268,448,331,0,101,1062,153846,0,0,,,512314,1,16.3,27.3,6.1,20.1,06085512314,06085512314,67,9.42,6,underserved,37.1283275,-121.6632475
060855123142,Block Group 2; Census Tract 5123.14; Santa Clara County; California,594,171,127,88,0,288,250,92891,0,0,,,512314,2,28.8,21.4,48.5,14.8,06085512314,06085512314,67,9.42,6,underserved,37.1283275,-121.6632475
060855123143,Block Group 3; Census Tract 5123.14; Santa Clara County; California,3765,1213,191,512,140,2158,973,200150,0,0,,,512314,3,32.2,5.1,57.3,13.6,06085512314,06085512314,67,9.42,6,underserved,37.1283275,-121.6632475
060855123144,Block Group 4; Census Tract 5123.14; Santa Clara County; California,1107,268,234,84,0,661,361,125403,0,0,,,512314,4,24.2,21.1,59.7,7.6,06085512314,06085512314,67,9.42,6,underserved,37.1283275,-121.6632475
060855124011,Block Group 1; Census Tract 5124.01; Santa Clara County; California,1591,181,362,110,99,525,857,229291,0,0,,,512401,1,11.4,22.8,33.0,6.9,06085512401,06085512401,10,2.52,6,underserved,37.0596718,-121.6052179
060855124012,Block Group 2; Census Tract 5124.01; Santa Clara County; California,1473,383,265,56,34,739,667,198300,0,0,,,512401,2,26.0,18.0,50.2,3.8,06085512401,06085512401,10,2.52,6,underserved,37.0596718,-121.6052179
060855124013,Block Group 3; Census Tract 5124.01; Santa Clara County; California,897,170,302,101,0,373,346,155517,0,0,,,512401,3,19.0,33.7,41.6,11.3,06085512401,06085512401,10,2.52,6,underserved,37.0596718,-121.6052179
060855124021,Block Group 1; Census Tract 5124.02; Santa Clara County; California,944,185,130,0,139,478,382,-666666666,0,0,,,512402,1,19.6,13.8,50.6,0.0,06085512402,06085512402,2,0.35,7,underserved,37.0945979,-121.5669408
060855124022,Block Group 2; Census Tract 5124.02; Santa Clara County; California,1003,43,244,191,0,438,374,128050,0,0,,,512402,2,4.3,24.3,43.7,19.0,06085512402,06085512402,2,0.35,7,underserved,37.0945979,-121.5669408
060855124023,Block Group 3; Census Tract 5124.02; Santa Clara County; California,1840,344,373,53,0,782,929,168851,0,0,,,512402,3,18.7,20.3,42.5,2.9,06085512402,06085512402,2,0.35,7,underserved,37.0945979,-121.5669408
060855124024,Block Group 4; Census Tract 5124.02; Santa Clara County; California,1909,496,420,213,0,847,908,116921,0,0,,,512402,4,26.0,22.0,44.4,11.2,06085512402,06085512402,2,0.35,7,underserved,37.0945979,-121.5669408
060855125051,Block Group 1; Census Tract 5125.05; Santa Clara County; California,1722,391,101,267,0,832,694,139567,0,0,,,512505,1,22.7,5.9,48.3,15.5,06085512505,06085512505,21,2.73,8,underserved,37.0245729,-121.5925004
060855125052,Block Group 2; Census Tract 5125.05; Santa Clara County; California,4175,1010,584,207,99,3165,1114,96541,0,0,,,512505,2,24.2,14.0,75.8,5.0,06085512505,06085512505,21,2.73,8,underserved,37.0245729,-121.5925004
060855125053,Block Group 3; Census Tract 5125.05; Santa Clara County; California,1786,704,49,307,0,1239,496,131518,0,0,,,512505,3,39.4,2.7,69.4,17.2,06085512505,06085512505,21,2.73,8,underserved,37.0245729,-121.5925004
060855125091,Block Group 1; Census Tract 5125.09; Santa Clara County; California,4662,1618,386,915,330,1752,1164,217961,0,0,,,512509,1,34.7,8.3,37.6,19.6,06085512509,06085512509,13,1.65,3,moderate,36.9879101,-121.5714927
060855125092,Block Group 2; Census Tract 5125.09; Santa Clara County; California,1579,440,200,48,0,1161,323,134659,0,0,,,512509,2,27.9,12.7,73.5,3.0,06085512509,06085512509,13,1.65,3,moderate,36.9879101,-121.5714927
060855125093,Block Group 3; Census Tract 5125.09; Santa Clara County; California,1614,464,223,53,0,1184,314,114663,0,0,,,512509,3,28.7,13.8,73.4,3.3,06085512509,06085512509,13,1.65,3,moderate,36.9879101,-121.5714927
060855125101,Block Group 1; Census Tract 5125.10; Santa Clara County; California,2930,655,877,315,1,981,1337,112283,0,0,,,512510,1,22.4,29.9,33.5,10.8,06085512510,06085512510,23,3.0,9,highly_underserved,36.9775587,-121.5863518
060855125102,Block Group 2; Census Tract 5125.10; Santa Clara County; California,2953,758,514,800,14,908,1180,173750,0,0,,,512510,2,25.7,17.4,30.7,27.1,06085512510,06085512510,23,3.0,9,highly_underserved,36.9775587,-121.5863518
060855125103,Block Group 3; Census Tract 5125.10; Santa Clara County; California,1790,321,320,0,38,1292,666,97361,0,0,,,512510,3,17.9,17.9,72.2,0.0,06085512510,06085512510,23,3.0,9,highly_underserved,36.9775587,-121.5863518
060855125111,Block Group 1; Census Tract 5125.11; Santa Clara County; California,1925,180,375,9,161,1088,695,118462,0,0,,,512511,1,9.4,19.5,56.5,0.5,06085512511,06085512511,7,1.47,10,highly_underserved,37.0076293,-121.5810721
060855125112,Block Group 2; Census Tract 5125.11; Santa Clara County; California,2849,1076,435,153,0,1550,1341,152598,0,0,,,512511,2,37.8,15.3,54.4,5.4,06085512511,06085512511,7,1.47,10,highly_underserved,37.0076293,-121.5810721
060855125121,Block Group 1; Census Tract 5125.12; Santa Clara County; California,2020,623,268,326,0,1154,539,98958,0,0,,,512512,1,30.8,13.3,57.1,16.1,06085512512,06085512512,3,0.88,9,highly_underserved,37.0008369,-121.5756972
060855125122,Block Group 2; Census Tract 5125.12; Santa Clara County; California,1386,198,154,21,0,918,457,157625,0,0,,,512512,2,14.3,11.1,66.2,1.5,06085512512,06085512512,3,0.88,9,highly_underserved,37.0008369,-121.5756972
060855125131,Block Group 1; Census Tract 5125.13; Santa Clara County; California,1519,422,253,99,0,1155,255,83287,0,0,,,512513,1,27.8,16.7,76.0,6.5,06085512513,06085512513,44,10.99,6,underserved,37.0257555,-121.580832
060855125132,Block Group 2; Census Tract 5125.13; Santa Clara County; California,2484,738,151,150,16,2132,432,106683,0,0,,,512513,2,29.7,6.1,85.8,6.0,06085512513,06085512513,44,10.99,6,underserved,37.0257555,-121.580832
060855125141,Block Group 1; Census Tract 5125.14; Santa Clara County; California,1199,397,97,34,39,787,284,90208,0,0,,,512514,1,33.1,8.1,65.6,2.8,06085512514,06085512514,2,0.69,10,highly_underserved,37.0229981,-121.5834218
060855125142,Block Group 2; Census Tract 5125.14; Santa Clara County; California,1700,418,193,285,60,1033,310,142031,0,0,,,512514,2,24.6,11.4,60.8,16.8,06085512514,06085512514,2,0.69,10,highly_underserved,37.0229981,-121.5834218
060855125151,Block Group 1; Census Tract 5125.15; Santa Clara County; California,1804,488,74,121,20,609,1142,152009,0,0,,,512515,1,27.1,4.1,33.8,6.7,06085512515,06085512515,2,0.41,4,moderate,37.0334208,-121.6278603
060855125152,Block Group 2; Census Tract 5125.15; Santa Clara County; California,1572,410,190,244,40,475,729,215455,0,0,,,512515,2,26.1,12.1,30.2,15.5,06085512515,06085512515,2,0.41,4,moderate,37.0334208,-121.6278603
060855125153,Block Group 3; Census Tract 5125.15; Santa Clara County; California,1461,272,333,417,12,444,618,175521,0,0,,,512515,3,18.6,22.8,30.4,28.5,06085512515,06085512515,2,0.41,4,moderate,37.0334208,-121.6278603
060855125161,Block Group 1; Census Tract 5125.16; Santa Clara County; California,3108,822,307,252,77,1560,1104,159144,0,0,,,512516,1,26.4,9.9,50.2,8.1,06085512516,06085512516,3,0.69,6,underserved,37.0146086,-121.6113934
060855125162,Block Group 2; Census Tract 5125.16; Santa Clara County; California,1214,255,296,38,13,526,643,147375,0,0,,,512516,2,21.0,24.4,43.3,3.1,06085512516,06085512516,3,0.69,6,underserved,37.0146086,-121.6113934
060855126021,Block Group 1; Census Tract 5126.02; Santa Clara County; California,1667,266,310,85,25,1192,368,128413,0,0,,,512602,1,16.0,18.6,71.5,5.1,06085512602,06085512602,79,25.29,4,moderate,37.0180768,-121.5244138
060855126022,Block Group 2; Census Tract 5126.02; Santa Clara County; California,1457,297,286,154,0,607,627,182614,0,0,,,512602,2,20.4,19.6,41.7,10.6,06085512602,06085512602,79,25.29,4,moderate,37.0180768,-121.5244138
060855126031,Block Group 1; Census Tract 5126.03; Santa Clara County; California,920,270,28,148,2,689,131,129722,0,0,,,512603,1,29.3,3.0,74.9,16.1,06085512603,06085512603,66,13.53,8,underserved,37.0017257,-121.5626711
060855126032,Block Group 2; Census Tract 5126.03; Santa Clara County; California,508,99,36,22,0,320,224,110521,0,0,,,512603,2,19.5,7.1,63.0,4.3,06085512603,06085512603,66,13.53,8,underserved,37.0017257,-121.5626711
060855126033,Block Group 3; Census Tract 5126.03; Santa Clara County; California,3449,996,359,0,62,3287,414,87308,0,0,,,512603,3,28.9,10.4,95.3,0.0,06085512603,06085512603,66,13.53,8,underserved,37.0017257,-121.5626711
060855126041,Block Group 1; Census Tract 5126.04; Santa Clara County; California,2445,853,237,28,36,2085,263,83929,0,0,,,512604,1,34.9,9.7,85.3,1.1,06085512604,06085512604,17,3.67,6,underserved,37.0198203,-121.5705811
060855126042,Block Group 2; Census Tract 5126.04; Santa Clara County; California,2192,484,308,40,47,1873,417,85156,0,0,,,512604,2,22.1,14.1,85.4,1.8,06085512604,06085512604,17,3.67,6,underserved,37.0198203,-121.5705811
