business_id,name,address,city,postal_code,lat,lon,tract_geoid,median_household_income,poverty_rate_pct,access_class,access_score
PR0300318,CLYDE'S LIQUOR,239 W EL CAMINO REAL,Mountain View,94040,37.382857,-122.078566,06085509802,220694,7.6,moderate,5
PR0300322,BASKIN ROBBINS,703 E EL CAMINO REAL,Mountain View,94040,37.3771039,-122.0650859,06085509110,192045,5.8,underserved,6
PR0300324,FOOD & BEVERAGES,820 E EL CAMINO REAL,Mountain View,94040,37.376431,-122.062301,06085509111,135398,7.6,highly_underserved,9
PR0300328,GIORGIO'S ITALIAN GRILL & PIZZERIA,939 W EL CAMINO REAL,Mountain View,94040,37.386343,-122.085805,06085509801,167957,1.5,moderate,5
PR0300329,PASSAGE TO INDIA,1100 W EL CAMINO REAL,Mountain View,94040,37.387713,-122.087078,06085509600,188676,14.7,underserved,6
PR0300330,BASKIN ROBBINS ICE CREAM,1249 W EL CAMINO REAL,Mountain View,94040,37.3879791,-122.0890219,06085509801,167957,1.5,moderate,5
PR0300331,LE PETIT BISTRO,1405 W EL CAMINO REAL,Mountain View,94040,37.388699,-122.090736,06085509801,167957,1.5,moderate,5
PR0300332,CHICKEN G'S,1414 W EL CAMINO REAL,Mountain View,94040,37.3890925,-122.0904304,06085509500,178892,7.9,underserved,8
PR0300334,RATHORE'S KITCHEN,1711 W EL CAMINO REAL # B,Mountain View,94040,37.390428,-122.094015,06085509801,167957,1.5,moderate,5
PR0300337,FIVE GUYS BURGERS & FRIES,2098 EL CAMINO REAL,Mountain View,94040,37.396034,-122.101385,06085509403,177847,8.7,underserved,6
PR0300339,SUNDANCE THE STEAKHOUSE,1921 EL CAMINO REAL,Palo Alto,94306,37.42855,-122.149552,06085511501,173470,10.3,underserved,7
PR0300341,JACK IN THE BOX #455,2280 EL CAMINO REAL,Palo Alto,94306,37.425401,-122.147282,06085511501,173470,10.3,underserved,7
PR0300347,SHOW DE CARNES,3398 EL CAMINO REAL,Palo Alto,94306,37.419577,-122.1355513,06085510700,182266,3.3,moderate,4
PR0300348,DRIFTWOOD - MARKET,3450 EL CAMINO REAL,Palo Alto,94306,37.419229,-122.13516,06085511705,250001,2.3,well_served,1
PR0300349,DUMPLING CITY,3487 EL CAMINO REAL,Palo Alto,94306,37.419445,-122.13463,06085510700,182266,3.3,moderate,4
PR0300350,HONG KONG RESTAURANT,3691 EL CAMINO REAL,Palo Alto,94306,37.418583,-122.132776,06085510700,182266,3.3,moderate,4
PR0300352,ERNIE'S LIQUORS,3870 EL CAMINO REAL,Palo Alto,94306,37.41708,-122.130906,06085510600,198068,18.8,underserved,6
PR0300353,STARBUCKS COFFEE COMPANY,3885 EL CAMINO REAL,Palo Alto,94306,37.417506,-122.130214,06085510700,182266,3.3,moderate,4
PR0300354,SIAM FINE THAI CUISINE,3924 EL CAMINO REAL,Palo Alto,94306,37.416311,-122.129829,06085510600,198068,18.8,underserved,6
PR0300355,ZOMBIERUNNER COFFEE,3990 EL CAMINO REAL # C,Palo Alto,94306,37.415617,-122.128821,06085510600,198068,18.8,underserved,6
PR0300357,SO GONG DONG TOFU HOUSE,4127 EL CAMINO REAL A,Palo Alto,94306,37.4136,-122.125394,06085510700,182266,3.3,moderate,4
PR0300360,HOBEE'S PALO ALTO,4224 EL CAMINO REAL,Palo Alto,94306,37.4086625,-122.1220235,06085510600,198068,18.8,underserved,6
PR0300361,ELK'S LODGE #1471,4249 EL CAMINO REAL,Palo Alto,94306,37.427312,-122.148852,06085511501,173470,10.3,underserved,7
PR0300363,DINAH'S POOLSIDE RESTAURANT,4261 EL CAMINO REAL,Palo Alto,94306,37.407368,-122.119909,06085510700,182266,3.3,moderate,4
PR0300364,JACK IN THE BOX #423,911 EL CAMINO REAL,Santa Clara,95050,37.3548228,-121.9463535,06085505600,140263,20.1,underserved,8
PR0300365,SAVE MAX FOOD & LIQUOR,1191 EL CAMINO REAL,Santa Clara,95050,37.353766,-121.949417,06085505600,140263,20.1,underserved,8
PR0300366,KENTUCKY FRIED CHICKEN #154,1353 EL CAMINO REAL,Santa Clara,95050,37.353484,-121.951258,06085505600,140263,20.1,underserved,8
PR0300367,SWARAJ INDIA,1855 EL CAMINO REAL,Santa Clara,95050,37.3527041,-121.9579109,06085505202,164928,19.1,underserved,8
PR0300369,SUBWAY YP,2068 EL CAMINO REAL,Santa Clara,95050,37.3522874,-121.9615194,06085505303,124491,4.8,moderate,5
PR0300381,PAV BHAJI AND MORE,2695 EL CAMINO REAL,Santa Clara,95051,37.352771,-121.975258,06085505302,213365,6.3,moderate,5
PR0300383,GOLDEN WANG DONKATSU,2910 EL CAMINO REAL,Santa Clara,95051,37.351864,-121.979278,06085505401,162000,14.4,underserved,6
PR0300384,MAIWAND MARKET OF SANTA CLARA,2915 EL CAMINO REAL,Santa Clara,95051,37.352508,-121.979607,06085505304,226731,5.7,moderate,3
PR0300385,BIG MUG COFFEE ROASTER,3014 EL CAMINO REAL,Santa Clara,95051,37.352201,-121.981099,06085505401,162000,14.4,underserved,6
PR0300386,SEO RAI,3044 EL CAMINO REAL,Santa Clara,95051,37.3522748,-121.9812822,06085505401,162000,14.4,underserved,6
PR0300387,SULBING CAFE,3050 EL CAMINO REAL,Santa Clara,95051,37.3518474,-121.9818129999,06085505401,162000,14.4,underserved,6
PR0300388,OBOK RESTAURANT,3072 EL CAMINO REAL,Santa Clara,95051,37.352201,-121.981919,06085505401,162000,14.4,underserved,6
PR0300392,CHUNGDAM RESTAURANT,3180 EL CAMINO REAL,Santa Clara,95051,37.3520578,-121.9843445,06085505401,162000,14.4,underserved,6
PR0300393,TONG SOON GARDEN RESTAURANT,3240 EL CAMINO REAL,Santa Clara,95051,37.3522686,-121.9857574,06085505401,162000,14.4,underserved,6
PR0300394,LUCKY'S DISKOUNT LIQUOR,3290 EL CAMINO REAL,Santa Clara,95051,37.352227,-121.986321,06085505401,162000,14.4,underserved,6
PR0300395,SEE'S CANDIES #53,3310 EL CAMINO REAL,Santa Clara,95050,37.352228,-121.987132,06085505401,162000,14.4,underserved,6
PR0300396,JACK IN THE BOX #401,3367 EL CAMINO REAL,Santa Clara,95051,37.352767,-121.988144,06085505305,205550,6.3,moderate,5
PR0300397,HANA BOTTLE SHOP,3425 EL CAMINO REAL,Santa Clara,95051,37.3526776,-121.9900021,06085505305,205550,6.3,moderate,5
PR0300400,SHAWARMA FALAFEL SHAQ,3475 E EL CAMINO REAL,Santa Clara,95051,37.352908,-121.991707,06085505305,205550,6.3,moderate,5
PR0300401,DENNY'S RESTAURANT,3715 EL CAMINO REAL,Santa Clara,95051,37.35277,-121.998335,06085508507,174267,10.6,underserved,6
PR0300402,ROOSTER T FEATHERS COMEDY CLUB,157 W EL CAMINO REAL,Sunnyvale,94087,37.3662241,-122.0301908,06085508509,161270,9.2,underserved,8
PR0300403,MARIE CALLENDER'S RESTAURANT AND BAKERY,751 E EL CAMINO REAL,Sunnyvale,94087,37.358299,-122.019977,06085508510,174167,14.2,underserved,7
PR0300404,LOPEZ TAQUERIA 3,808 W EL CAMINO REAL,Sunnyvale,94087,37.3697235,-122.0417982,06085508404,213393,5.1,well_served,1
PR0300408,THE PATIO,948 E EL CAMINO REAL,Sunnyvale,94087,37.351788,-122.011852,06085508205,213981,2.9,well_served,1
PR0300411,CHAAT BHAVAN,976 E EL CAMINO REAL,Sunnyvale,94087,37.351815,-122.009378,06085508205,213981,2.9,well_served,1
PR0300413,408 LIQUOR,1053 E EL CAMINO REAL,Sunnyvale,94087,37.35242,-122.004548,06085508508,133065,10.3,underserved,8
PR0300415,SPORTY'S BIKINI BAR,1053 E EL CAMINO REAL 6,Sunnyvale,94086,37.352989,-122.004326,06085508508,133065,10.3,underserved,8
PR0300416,EAT MORE PHO,1066 E EL CAMINO REAL,Sunnyvale,94087,37.351658,-122.00315,06085508205,213981,2.9,well_served,1
PR0300417,ASIAN STREET EATERY,1146 W EL CAMINO REAL,Sunnyvale,94087,37.372969,-122.054772,06085508401,198816,1.7,moderate,3
PR0300418,PEPPERMINT INDIAN RESTAURANT,1169 W EL CAMINO REAL,Sunnyvale,94087,37.373836,-122.054837,06085509106,159951,6.2,underserved,7
PR0300419,CLUB RED,1183 W EL CAMINO REAL,Sunnyvale,94087,37.373805,-122.055338,06085509106,159951,6.2,underserved,7
PR0300420,GALAMART,1193 W EL CAMINO REAL,Sunnyvale,94086,37.373894,-122.055647,06085509106,159951,6.2,underserved,7
PR0300421,CINELUX ALMADEN CINEMA,2306 ALMADEN RD,San Jose,95125,37.290477,-121.880189,06085503124,124229,15.6,underserved,8
PR0300422,VAHL'S RESTAURANT,1513 EL DORADO ST,Alviso,95002,37.425794,-121.977011,06085504602,121953,7.5,moderate,5
PR0300423,7-ELEVEN #14300F,284 S 11TH ST,San Jose,95112,37.336884,-121.876594,06085501300,145260,13.5,highly_underserved,9
PR0300425,MCDONALD'S RESTAURANT #1528,952 EL MONTE AV,Mountain View,94040,37.391456,-122.096336,06085509801,167957,1.5,moderate,5
PR0300429,BAYLANDS CAFE,1875 E EMBARCADERO RD,Palo Alto,94303,37.452739,-122.1148322,06085504601,74250,10.1,underserved,7
PR0300430,HE & C TEA POT,544 EMERSON ST,Palo Alto,94301,37.44396,-122.162065,06085511302,139167,18.2,underserved,8
PR0300431,PENINSULA FOUNTAIN & GRILL,566 EMERSON ST,Palo Alto,94301,37.4440231,-122.1617693,06085511302,139167,18.2,underserved,8
PR0300433,BELLARMINE COLLEGE PREP,850 ELM ST,San Jose,95126,37.341519,-121.918643,06085500400,152973,2.4,underserved,7
PR0300438,SANTA TERESA SCHOOL,6200 ENCINAL DR,San Jose,95119,37.234844,-121.795865,06085512059,176250,5.2,moderate,4
PR0300439,RED HOT WOK,10074 E ESTATES AV,Cupertino,95014,37.32224,-122.014761,06085508006,240833,3.3,well_served,0
PR0300443,THE DONS DELI,620 E EVELYN AV,Sunnyvale,94086,37.372905,-122.020645,06085508705,189571,1.7,underserved,6
PR0300448,BERTS STADIUM SPORTS BAR,208 S FAIR OAKS AV,Sunnyvale,94086,37.373658,-122.020654,06085508705,189571,1.7,underserved,6
PR0300450,CHAVEZ SUPERMARKET,666 N FAIR OAKS AV,Sunnyvale,94085,37.3901699,-122.0139058,06085508900,156726,8.0,underserved,6
PR0300451,3 POTRILLOS TAQUERIA,670 N FAIR OAKS AV,Sunnyvale,94085,37.364529,-122.024353,06085508509,161270,9.2,underserved,8
PR0300452,FIESTA LIQUOR,672 N FAIR OAKS AV,Sunnyvale,94085,37.3904296,-122.0138885999,06085508900,156726,8.0,underserved,6
PR0300453,EL RANCHO FOODS,211 1ST ST,Gilroy,95020,37.0141438,-121.5755193,06085512513,84934,5.2,underserved,6
PR0300454,EL RANCHO FOODS - BAKERY,211 1ST ST,Gilroy,95020,37.0141438,-121.5755193,06085512513,84934,5.2,underserved,6
PR0300455,TAQUERIA Y MARISCOS CHAPALA,303 1ST ST,Gilroy,95020,37.0139702,-121.5762282,06085512513,84934,5.2,underserved,6
PR0300456,7 ELEVEN 14301F,691 1ST ST,Gilroy,95020,37.0138797,-121.5814381,06085512513,84934,5.2,underserved,6
PR0300459,STANDARD LIQUOR,303 1ST ST,Los Altos,94022,37.377065,-122.116921,06085510300,250001,3.2,well_served,1
PR0300460,DRAEGER'S SUPERMARKET INC,342 1ST ST,Los Altos,94022,37.376442,-122.116974,06085510300,250001,3.2,well_served,1
PR0300461,KATHMANDU CUISINE,376 1ST ST,Los Altos,94022,37.3757611,-122.1164507,06085510300,250001,3.2,well_served,1
PR0300463,TESKE'S GERMANIA RESTAURANT,255 N 1ST ST,San Jose,95113,37.3319265,-121.8874546,06085500800,151357,10.9,underserved,8
PR0300464,INTERNATIONAL HOUSE OF PANCAKES,644 N 1ST ST,San Jose,95112,37.348031,-121.898962,06085500200,115541,15.4,highly_underserved,10
PR0300466,HYDE PARK LIQUORS,1330 N 1ST ST,San Jose,95112,37.3607932,-121.9083528,06085505100,115395,14.5,highly_underserved,9
PR0300467,HOUSE OF GENJI,1335 N 1ST ST,San Jose,95112,37.3608395,-121.9091225,06085505100,115395,14.5,highly_underserved,9
PR0300469,ORIGINAL JOE'S,301 S 1ST ST,San Jose,95113,37.3314258,-121.8870736,06085500800,151357,10.9,underserved,8
PR0300471,THE CONTINENTAL BAR,349 S 1ST ST,San Jose,95113,37.33054,-121.886735,06085500800,151357,10.9,underserved,8
PR0300472,RESTAURANT LA CEIBA,799 S 1ST ST,San Jose,951132814,37.323971,-121.881927,06085501700,94736,13.1,underserved,8
PR0300476,WIENERSCHNITZEL #134,935 S 1ST ST,San Jose,95110,37.321888,-121.879914,06085501700,94736,13.1,underserved,8
PR0300478,TRINE'S RESTAURANT,995 S 1ST ST,San Jose,95110,37.3211076,-121.8787163,06085501700,94736,13.1,underserved,8
PR0300480,BURGER CORNER,1101 S 1ST ST,San Jose,95110,37.319673,-121.877803,06085503113,95625,4.6,underserved,8
PR0300484,6 TO LATE,2784 MONTEREY RD,San Jose,95111,37.2925703,-121.8502152,06085503222,122526,4.5,underserved,8
PR0300485,LA CANASTA MARKET,3074 MONTEREY HY,San Jose,95111,37.288113,-121.845386,06085503219,60451,5.7,underserved,7
PR0300488,AUGUST BOEGER SCHOOL,1944 FLINT AV,San Jose,95127,37.347146,-121.80134,06085503509,151786,4.5,underserved,7
PR0300490,M TAPAS KOREA,3546 FLORA VISTA AV,Santa Clara,95051,37.353233,-121.9925555,06085505305,205550,6.3,moderate,5
PR0300492,O'CONNOR HOSPITAL,2105 FOREST AV,San Jose,95128,37.328293,-121.937409,06085500500,166514,3.5,underserved,7
PR0300494,BASKIN ROBBINS,2467 FOREST AV,San Jose,95128,37.3269919,-121.9491231,06085505800,169722,4.2,well_served,2
PR0300495,CHEVERE LATIN MARKET,198 N 14TH ST,San Jose,95112,37.345364,-121.879099,06085501200,108913,13.5,highly_underserved,10
PR0300496,SABA GRILL,205 N 4TH ST,San Jose,95112,37.34072,-121.889903,06085501000,58775,19.4,highly_underserved,9
PR0300497,LA VICTORIA #5,291 N 4TH ST,San Jose,95112,37.341792,-121.890519,06085501000,58775,19.4,highly_underserved,9
PR0300498,KELLY'S LIQUOR STORE,498 N 4TH ST,San Jose,95112,37.346242,-121.893627,06085501101,105138,22.9,highly_underserved,9
PR0300499,SMILE MARKET,499 N 4TH ST,San Jose,95112,37.346115,-121.893891,06085501101,105138,22.9,highly_underserved,9
PR0300500,FOSTER FREEZE-698,698 N 4TH ST,San Jose,95112,37.3505874,-121.8969817,06085501101,105138,22.9,highly_underserved,9
PR0300501,WIENERSCHNITZEL #122,702 N 4TH ST,San Jose,95112,37.350884,-121.89695,06085500100,163061,6.0,underserved,6
PR0300502,HUNAN TASTE,998 N 4TH ST,San Jose,95112,37.3566503,-121.9015077,06085500100,163061,6.0,underserved,6
PR0300503,HYDE PARK LOUNGE,1070 N 4TH ST,San Jose,95112,37.3585236,-121.9026013,06085500100,163061,6.0,underserved,6
PR0300504,LA VICTORIA TAQUERIA #6,1415 N 4TH ST,San Jose,95112,37.363467,-121.907038,06085505100,115395,14.5,highly_underserved,9
PR0300505,EVERGREEN SCHOOL,3010 FOWLER RD,San Jose,95135,37.310745,-121.779499,06085503329,217369,7.4,underserved,6
PR0300506,SUPREME DONUTS,1093 FOXWORTHY AV,San Jose,95118,37.2784936,-121.8791862,06085503002,139863,4.4,underserved,7
PR0300507,ZANOTTO'S WILLOW GLEN-SUPER MARKET,1421 FOXWORTHY AV,San Jose,95118,37.275065,-121.891849,06085503002,139863,4.4,underserved,7
PR0300508,GIORGIO'S PIZZA HOUSE,1445 FOXWORTHY AV,San Jose,95118,37.275632,-121.891637,06085503002,139863,4.4,underserved,7
PR0300509,MEXICO LINDO RESTAURANT,1415 FOXWORTHY AV,San Jose,95118,37.2751755,-121.8909325,06085503002,139863,4.4,underserved,7
PR0300511,GROCERY OUTLET SOUTH SAN JOSE,1665 FOXWORTHY AV,San Jose,95124,37.2704618,-121.9068264,06085502902,207614,2.3,moderate,4
PR0300513,BRONCOS,1251 FRANKLIN SQ,Santa Clara,95050,37.3484116,-121.9484341,06085505600,140263,20.1,underserved,8
PR0300514,SANTA CLARA LIQUORS,1001 MONROE ST,Santa Clara,95050,37.348655,-121.948087,06085505600,140263,20.1,underserved,8
PR0300517,MOM'S BIRYANI,103 E FREMONT AV,Sunnyvale,94087,37.3529862,-122.0317395999,06085508503,167763,8.0,underserved,6
PR0300520,JAKES OF SUNNYVALE,174 E FREMONT AV,Sunnyvale,94087,37.3520547,-122.0313643,06085508203,250001,3.4,moderate,3
PR0300524,TOM'S DEPOT,991 FREMONT AV,Los Altos,94024,37.3528433,-122.0873802,06085510001,250001,2.2,moderate,3
PR0300526,7-ELEVEN FOOD STORE #14281C,2170 FRUITDALE AV,San Jose,95128,37.310551,-121.931326,06085502104,102105,9.6,underserved,8
PR0300527,REDWOOD MIDDLE SCHOOL,13925 FRUITVALE AV,Saratoga,95070,37.266065,-122.014044,06085507301,244207,5.4,moderate,3
PR0300528,THE OAK BISTRO - THOMAS CUISINE,14000 FRUITVALE AV,Saratoga,95070,37.2654833,-122.011019,06085507301,244207,5.4,moderate,3
PR0300529,GURU'S MARKET,148 GEORGE ST,San Jose,95110,37.346723,-121.901358,06085500200,115541,15.4,highly_underserved,10
PR0300530,EARL FROST SCHOOL,530 GETTYSBURG DR,San Jose,95123,37.247462,-121.836951,06085512045,181528,3.9,moderate,5
PR0300531,NODDIN ELEMENTARY SCHOOL,1755 GILDA WY,San Jose,95124,37.237787,-121.913786,06085506803,194219,6.7,moderate,5
PR0300533,CHALLENGER SCHOOL - BERRYESSA,711 E GISH RD,San Jose,95112,37.370567,-121.896027,06085504318,106535,14.6,underserved,7
PR0300539,NOBLE SCHOOL,3466 GROSSMONT AV,San Jose,95132,37.396239,-121.838835,06085504308,212941,8.0,underserved,6
PR0300542,THYME,496 HAMILTON AV,Palo Alto,94301,37.4474809,-122.1579914,06085511302,139167,18.2,underserved,8
PR0300546,SAFEWAY #1483,1530 HAMILTON AV,San Jose,95125,37.293601,-121.910666,06085502601,193125,3.4,moderate,5
PR0300548,BOSS LIQUOR,4175 HAMILTON AV,San Jose,95130,37.293939,-121.975706,06085506605,139265,8.0,underserved,8
PR0300550,JOHN MUIR ELEMENTARY SCHOOL,6560 HANOVER DR,San Jose,95129,37.30027,-122.019298,06085507906,250001,3.0,moderate,3
PR0300551,SIEMENS PALO ALTO CAFE,3130 HANSEN WY,Palo Alto,94304,37.4187449,-122.1453434,06085511705,250001,2.3,well_served,1
PR0300552,DELOS BAGBY SCHOOL,1840 HARRIS AV,San Jose,95124,37.278211,-121.923624,06085502901,135846,8.0,underserved,7
PR0300553,CHALLENGER SCHOOL - HARWOOD,4949 HARWOOD RD,San Jose,95124,37.247592,-121.913242,06085506803,194219,6.7,moderate,5
PR0300554,CHERRY CHASE SCHOOL,1138 HEATHERSTONE AV,Sunnyvale,94086,37.366942,-122.056314,06085508401,198816,1.7,moderate,3
PR0300555,ELK'S CLUB 1567,2765 HECKER PASS RD,Gilroy,95020,37.013802,-121.623151,06085512516,159137,5.7,underserved,6
PR0300557,HELLYER SCHOOL,725 HELLYER AV,San Jose,95111,37.284545,-121.82023,06085503210,120729,3.0,underserved,6
PR0300558,SARATOGA HIGH SCHOOL,20300 HERRIMAN AV,Saratoga,95070,37.267239,-122.030029,06085507500,214375,1.3,well_served,2
PR0300559,LOS GATOS HIGH SCHOOL,20 HIGH SCHOOL CT,Los Gatos,95032,37.221698,-121.976898,06085507004,175347,8.3,moderate,5
PR0300560,PENINSULA CREAMERY DAIRY FOUNTAIN,900 HIGH ST,Palo Alto,94302,37.440577,-122.158209,06085511301,238750,3.4,moderate,4
PR0300561,CAPITOL 6 DRIVE-IN & SWAP,3630 HILLCAP AV,San Jose,95136,37.280923,-121.844136,06085503127,191908,7.4,underserved,7
PR0300562,SAN JOSE JOB CORPS,3485 EAST HILLS DR,San Jose,95127,37.3662632,-121.8189652,06085504101,144167,8.2,underserved,6
PR0300563,METROPOLITAN EDUCATION DISTRICT,760 HILLSDALE AV BLDG 800,San Jose,95136,37.2793788,-121.8661769,06085503124,124229,15.6,underserved,8
PR0300566,FRESH MEAT FACTORY,622 HOLLENBECK AV,Sunnyvale,94087,37.369342,-122.040969,06085508404,213393,5.1,well_served,1
PR0300567,TANDOORI PIZZA,1663 HOLLENBECK AV,Sunnyvale,94087,37.3388858,-122.0426148,06085508303,219081,2.3,well_served,2
PR0300568,CVS/PHARMACY #9198,1675 HOLLENBECK AV,Sunnyvale,94087,37.337903,-122.041869,06085508303,219081,2.3,well_served,2
PR0300571,PIZZA GUYS,1998 HOMESTEAD RD STE 101,Santa Clara,95050,37.3434286,-121.9590375,06085506000,197202,3.0,moderate,3
PR0300572,SAFEWAY #700,2760 HOMESTEAD RD,Santa Clara,95051,37.3386212,-121.9759037,06085506102,189439,5.5,moderate,3
PR0300574,COOKING COOKING,2830 HOMESTEAD RD,Santa Clara,95051,37.337795,-121.97753,06085506101,190750,4.4,underserved,6
PR0300575,MCDONALD'S RESTAURANT #5672,3509 HOMESTEAD RD,Santa Clara,95051,37.338565,-121.993485,06085505403,182500,6.1,underserved,6
PR0300579,JX CUISINE,3581 HOMESTEAD RD,Santa Clara,95051,37.3382286,-121.9950238,06085505403,182500,6.1,underserved,6
PR0300582,OAKMONT PRODUCE MARKET,19944 HOMESTEAD RD,Cupertino,95014,37.337501,-122.022111,06085508101,250001,0.8,well_served,0
PR0300583,GOCHI JAPANESE FUSION TAPAS,19980 E HOMESTEAD RD,Cupertino,95014,37.3368137,-122.022788,06085508101,250001,0.8,well_served,0
PR0300586,7-ELEVEN FOOD STORE 2367-14320-F,21220 HOMESTEAD RD,Cupertino,950140202,37.337376,-122.045097,06085507805,201939,7.1,moderate,4
PR0300587,CUPERTINO MIDDLE SCHOOL,1650 BERNARDO AV,Sunnyvale,94087,37.339008,-122.059186,06085508301,250001,1.1,moderate,4
PR0300588,PEET'S COFFEE & TEA,22350 HOMESTEAD RD,Cupertino,95014,37.3374236,-122.0660479,06085507805,201939,7.1,moderate,4
PR0300592,GARDNER SCHOOL,502 ILLINOIS AV,San Jose,95125,37.321987,-121.896195,06085501800,142235,6.8,underserved,6
PR0300594,SHOP N GO,29 S JACKSON AV,San Jose,95116,37.3578058,-121.8435178,06085503710,43125,19.5,highly_underserved,9
PR0300595,EL GRULLO MEXICAN FOOD,41 S JACKSON AV,San Jose,95116,37.357468,-121.84321,06085503710,43125,19.5,highly_underserved,9
PR0300597,7 BAMBOO LOUNGE,162 JACKSON ST,San Jose,95112,37.3485505,-121.8952391,06085501101,105138,22.9,highly_underserved,9
PR0300599,GOMBEI JAPANESE RESTAURANT,193 JACKSON ST,San Jose,95112,37.3488138,-121.894741,06085501101,105138,22.9,highly_underserved,9
PR0300600,KUMAKO,211 JACKSON ST,San Jose,95112,37.349266,-121.894127,06085501101,105138,22.9,highly_underserved,9
PR0300602,KAITA RESTAURANT,215 JACKSON ST,San Jose,95112,37.3491707,-121.8939706,06085501101,105138,22.9,highly_underserved,9
PR0300603,SHUEI DO,217 JACKSON ST,San Jose,95112,37.349275,-121.894062,06085501101,105138,22.9,highly_underserved,9
PR0300604,B'ANNE BAKERY,224 JACKSON ST # 100,San Jose,95112,37.3490309,-121.893718,06085501101,105138,22.9,highly_underserved,9
PR0300606,NIJIYA MARKET,240 JACKSON ST,San Jose,95112,37.349228,-121.893507,06085501101,105138,22.9,highly_underserved,9
PR0300608,REED SCHOOL,1524 JACOB AV,San Jose,95124,37.264499,-121.89448,06085502907,213056,5.8,well_served,2
PR0300612,CARDENAS #203 - GROCERY,235 E JULIAN ST,San Jose,95112,37.3428774,-121.8889989,06085501000,58775,19.4,highly_underserved,9
PR0300613,EL OAXAQUENO,451 E JULIAN ST,San Jose,95112,37.34511,-121.884557,06085501000,58775,19.4,highly_underserved,9
PR0300614,NOAH'S MARKET,902 E JULIAN ST,San Jose,95112,37.349088,-121.875595,06085501200,108913,13.5,highly_underserved,10
PR0300616,SHAN MARKET,1250 E JULIAN ST,San Jose,95116,37.351749,-121.869915,06085501401,80216,7.9,underserved,8
PR0300617,HUBBARD SCHOOL,1745 JUNE AV,San Jose,95122,37.330417,-121.837686,06085503401,111576,13.9,underserved,8
PR0300618,BIRDIES AT STANFORD GOLF,198 JUNIPERO SERRA BL,Stanford,94305,37.4220461,-122.183223,06085511608,42824,35.8,highly_underserved,9
PR0300619,ST-CENTER FOR ADVANCED STUDY AT STA,75 ALTA RD,Stanford,94305,37.42018,-122.1799906,06085511705,250001,2.3,well_served,1
PR0300621,RENAISSANCE ACADEMY AT MATHSON,2050 KAMMERER AV,San Jose,95116,37.351221,-121.843346,06085503711,109167,16.5,underserved,8
PR0300622,BAR LA PALMA,262 KEYES ST,San Jose,95112,37.322269,-121.872211,06085503112,76156,21.7,highly_underserved,9
PR0300623,TAPS KEYES CLUB,396 KEYES ST,San Jose,95112,37.323326,-121.869951,06085503112,76156,21.7,highly_underserved,9
