geoid,name,state,county,tract,block_group,total_population,under_18_population,age_65_plus_population,white_alone_population,black_alone_population,asian_alone_population,hispanic_or_latino_population,median_household_income,households_total,households_no_vehicle,households_no_vehicle_pct,poverty_rate_pct
060855100022,Block Group 2; Census Tract 5100.02; Santa Clara County; California,06,085,510002,2,1329,446,147,648,0,550,12,250001,0,0,,
060855100023,Block Group 3; Census Tract 5100.02; Santa Clara County; California,06,085,510002,3,1334,366,220,651,0,396,245,250001,0,0,,
060855101001,Block Group 1; Census Tract 5101; Santa Clara County; California,06,085,510100,1,1614,293,434,725,16,773,22,250001,0,0,,
060855101002,Block Group 2; Census Tract 5101; Santa Clara County; California,06,085,510100,2,1178,326,426,749,0,361,54,250001,0,0,,
060855102001,Block Group 1; Census Tract 5102; Santa Clara County; California,06,085,510200,1,1627,372,415,804,0,697,83,250001,0,0,,
060855102002,Block Group 2; Census Tract 5102; Santa Clara County; California,06,085,510200,2,981,199,284,503,0,432,34,250001,0,0,,
060855102003,Block Group 3; Census Tract 5102; Santa Clara County; California,06,085,510200,3,1957,570,297,1257,0,497,27,250001,0,0,,
060855103001,Block Group 1; Census Tract 5103; Santa Clara County; California,06,085,510300,1,1412,308,443,780,0,464,26,250001,0,0,,
060855103002,Block Group 2; Census Tract 5103; Santa Clara County; California,06,085,510300,2,2513,810,237,1128,0,1170,130,250001,0,0,,
060855103003,Block Group 3; Census Tract 5103; Santa Clara County; California,06,085,510300,3,724,80,279,434,0,217,86,200592,0,0,,
060855104001,Block Group 1; Census Tract 5104; Santa Clara County; California,06,085,510400,1,1925,403,176,669,28,1121,101,250001,0,0,,
060855104002,Block Group 2; Census Tract 5104; Santa Clara County; California,06,085,510400,2,655,171,198,361,0,218,49,156855,0,0,,
060855104003,Block Group 3; Census Tract 5104; Santa Clara County; California,06,085,510400,3,915,197,165,461,0,308,10,250001,0,0,,
060855105001,Block Group 1; Census Tract 5105; Santa Clara County; California,06,085,510500,1,1070,252,187,534,0,418,83,250001,0,0,,
060855105002,Block Group 2; Census Tract 5105; Santa Clara County; California,06,085,510500,2,1652,319,761,955,2,542,90,201108,0,0,,
060855105003,Block Group 3; Census Tract 5105; Santa Clara County; California,06,085,510500,3,2189,594,486,961,0,1061,50,250001,0,0,,
060855106001,Block Group 1; Census Tract 5106; Santa Clara County; California,06,085,510600,1,886,131,158,456,9,263,89,196094,0,0,,
060855106002,Block Group 2; Census Tract 5106; Santa Clara County; California,06,085,510600,2,2409,755,490,793,21,832,856,-666666666,0,0,,
060855106003,Block Group 3; Census Tract 5106; Santa Clara County; California,06,085,510600,3,2388,722,325,1059,0,815,160,215625,0,0,,
060855106004,Block Group 4; Census Tract 5106; Santa Clara County; California,06,085,510600,4,919,136,305,315,0,505,33,136842,0,0,,
060855107001,Block Group 1; Census Tract 5107; Santa Clara County; California,06,085,510700,1,568,126,84,234,0,283,0,241786,0,0,,
060855107002,Block Group 2; Census Tract 5107; Santa Clara County; California,06,085,510700,2,1745,203,201,615,20,669,146,145972,0,0,,
060855107003,Block Group 3; Census Tract 5107; Santa Clara County; California,06,085,510700,3,2427,418,492,947,0,1405,15,183990,0,0,,
060855108011,Block Group 1; Census Tract 5108.01; Santa Clara County; California,06,085,510801,1,1540,451,292,531,289,534,101,250001,0,0,,
060855108012,Block Group 2; Census Tract 5108.01; Santa Clara County; California,06,085,510801,2,1984,417,473,508,21,1270,26,250001,0,0,,
060855108013,Block Group 3; Census Tract 5108.01; Santa Clara County; California,06,085,510801,3,926,255,186,394,11,479,0,202824,0,0,,
060855108014,Block Group 4; Census Tract 5108.01; Santa Clara County; California,06,085,510801,4,794,160,253,272,0,429,18,233182,0,0,,
